records.dateRep,records.day,records.month,records.year,records.cases,records.deaths,records.countriesAndTerritories,records.geoId,records.countryterritoryCode,records.popData2018,date,iso2
06/04/2020,6,4,2020,0,0,Antigua_and_Barbuda,AG,ATG,96286,2020-04-06,AG
05/04/2020,5,4,2020,0,0,Antigua_and_Barbuda,AG,ATG,96286,2020-04-05,AG
04/04/2020,4,4,2020,6,0,Antigua_and_Barbuda,AG,ATG,96286,2020-04-04,AG
03/04/2020,3,4,2020,2,0,Antigua_and_Barbuda,AG,ATG,96286,2020-04-03,AG
02/04/2020,2,4,2020,0,0,Antigua_and_Barbuda,AG,ATG,96286,2020-04-02,AG
01/04/2020,1,4,2020,0,0,Antigua_and_Barbuda,AG,ATG,96286,2020-04-01,AG
31/03/2020,31,3,2020,0,0,Antigua_and_Barbuda,AG,ATG,96286,2020-03-31,AG
30/03/2020,30,3,2020,0,0,Antigua_and_Barbuda,AG,ATG,96286,2020-03-30,AG
29/03/2020,29,3,2020,0,0,Antigua_and_Barbuda,AG,ATG,96286,2020-03-29,AG
28/03/2020,28,3,2020,0,0,Antigua_and_Barbuda,AG,ATG,96286,2020-03-28,AG
27/03/2020,27,3,2020,4,0,Antigua_and_Barbuda,AG,ATG,96286,2020-03-27,AG
26/03/2020,26,3,2020,0,0,Antigua_and_Barbuda,AG,ATG,96286,2020-03-26,AG
25/03/2020,25,3,2020,2,0,Antigua_and_Barbuda,AG,ATG,96286,2020-03-25,AG
24/03/2020,24,3,2020,0,0,Antigua_and_Barbuda,AG,ATG,96286,2020-03-24,AG
23/03/2020,23,3,2020,0,0,Antigua_and_Barbuda,AG,ATG,96286,2020-03-23,AG
22/03/2020,22,3,2020,0,0,Antigua_and_Barbuda,AG,ATG,96286,2020-03-22,AG
21/03/2020,21,3,2020,0,0,Antigua_and_Barbuda,AG,ATG,96286,2020-03-21,AG
15/03/2020,15,3,2020,1,0,Antigua_and_Barbuda,AG,ATG,96286,2020-03-15,AG
13/04/2020,13,4,2020,71,6,Argentina,AR,ARG,44494502,2020-04-13,AR
12/04/2020,12,4,2020,162,7,Argentina,AR,ARG,44494502,2020-04-12,AR
11/04/2020,11,4,2020,81,3,Argentina,AR,ARG,44494502,2020-04-11,AR
10/04/2020,10,4,2020,99,14,Argentina,AR,ARG,44494502,2020-04-10,AR
09/04/2020,9,4,2020,80,5,Argentina,AR,ARG,44494502,2020-04-09,AR
08/04/2020,8,4,2020,87,7,Argentina,AR,ARG,44494502,2020-04-08,AR
07/04/2020,7,4,2020,74,7,Argentina,AR,ARG,44494502,2020-04-07,AR
06/04/2020,6,4,2020,103,3,Argentina,AR,ARG,44494502,2020-04-06,AR
05/04/2020,5,4,2020,186,6,Argentina,AR,ARG,44494502,2020-04-05,AR
04/04/2020,4,4,2020,132,3,Argentina,AR,ARG,44494502,2020-04-04,AR
03/04/2020,3,4,2020,0,3,Argentina,AR,ARG,44494502,2020-04-03,AR
02/04/2020,2,4,2020,167,7,Argentina,AR,ARG,44494502,2020-04-02,AR
01/04/2020,1,4,2020,0,0,Argentina,AR,ARG,44494502,2020-04-01,AR
31/03/2020,31,3,2020,146,4,Argentina,AR,ARG,44494502,2020-03-31,AR
30/03/2020,30,3,2020,75,1,Argentina,AR,ARG,44494502,2020-03-30,AR
29/03/2020,29,3,2020,55,2,Argentina,AR,ARG,44494502,2020-03-29,AR
28/03/2020,28,3,2020,101,5,Argentina,AR,ARG,44494502,2020-03-28,AR
27/03/2020,27,3,2020,87,4,Argentina,AR,ARG,44494502,2020-03-27,AR
26/03/2020,26,3,2020,115,2,Argentina,AR,ARG,44494502,2020-03-26,AR
25/03/2020,25,3,2020,86,2,Argentina,AR,ARG,44494502,2020-03-25,AR
24/03/2020,24,3,2020,35,0,Argentina,AR,ARG,44494502,2020-03-24,AR
23/03/2020,23,3,2020,41,0,Argentina,AR,ARG,44494502,2020-03-23,AR
22/03/2020,22,3,2020,67,1,Argentina,AR,ARG,44494502,2020-03-22,AR
21/03/2020,21,3,2020,30,0,Argentina,AR,ARG,44494502,2020-03-21,AR
20/03/2020,20,3,2020,31,1,Argentina,AR,ARG,44494502,2020-03-20,AR
19/03/2020,19,3,2020,18,0,Argentina,AR,ARG,44494502,2020-03-19,AR
18/03/2020,18,3,2020,14,0,Argentina,AR,ARG,44494502,2020-03-18,AR
17/03/2020,17,3,2020,9,0,Argentina,AR,ARG,44494502,2020-03-17,AR
16/03/2020,16,3,2020,11,0,Argentina,AR,ARG,44494502,2020-03-16,AR
15/03/2020,15,3,2020,11,0,Argentina,AR,ARG,44494502,2020-03-15,AR
14/03/2020,14,3,2020,3,1,Argentina,AR,ARG,44494502,2020-03-14,AR
13/03/2020,13,3,2020,12,0,Argentina,AR,ARG,44494502,2020-03-13,AR
11/03/2020,11,3,2020,7,0,Argentina,AR,ARG,44494502,2020-03-11,AR
09/03/2020,9,3,2020,3,0,Argentina,AR,ARG,44494502,2020-03-09,AR
08/03/2020,8,3,2020,1,1,Argentina,AR,ARG,44494502,2020-03-08,AR
07/03/2020,7,3,2020,6,0,Argentina,AR,ARG,44494502,2020-03-07,AR
06/03/2020,6,3,2020,1,0,Argentina,AR,ARG,44494502,2020-03-06,AR
04/03/2020,4,3,2020,1,0,Argentina,AR,ARG,44494502,2020-03-04,AR
13/04/2020,13,4,2020,46,0,Armenia,AM,ARM,2951776,2020-04-13,AM
12/04/2020,12,4,2020,30,2,Armenia,AM,ARM,2951776,2020-04-12,AM
11/04/2020,11,4,2020,16,1,Armenia,AM,ARM,2951776,2020-04-11,AM
10/04/2020,10,4,2020,40,1,Armenia,AM,ARM,2951776,2020-04-10,AM
09/04/2020,9,4,2020,28,1,Armenia,AM,ARM,2951776,2020-04-09,AM
08/04/2020,8,4,2020,20,0,Armenia,AM,ARM,2951776,2020-04-08,AM
07/04/2020,7,4,2020,11,1,Armenia,AM,ARM,2951776,2020-04-07,AM
06/04/2020,6,4,2020,52,0,Armenia,AM,ARM,2951776,2020-04-06,AM
05/04/2020,5,4,2020,34,0,Armenia,AM,ARM,2951776,2020-04-05,AM
04/04/2020,4,4,2020,73,3,Armenia,AM,ARM,2951776,2020-04-04,AM
03/04/2020,3,4,2020,92,1,Armenia,AM,ARM,2951776,2020-04-03,AM
02/04/2020,2,4,2020,39,0,Armenia,AM,ARM,2951776,2020-04-02,AM
01/04/2020,1,4,2020,50,0,Armenia,AM,ARM,2951776,2020-04-01,AM
31/03/2020,31,3,2020,58,0,Armenia,AM,ARM,2951776,2020-03-31,AM
30/03/2020,30,3,2020,0,0,Armenia,AM,ARM,2951776,2020-03-30,AM
29/03/2020,29,3,2020,52,2,Armenia,AM,ARM,2951776,2020-03-29,AM
28/03/2020,28,3,2020,43,0,Armenia,AM,ARM,2951776,2020-03-28,AM
27/03/2020,27,3,2020,39,1,Armenia,AM,ARM,2951776,2020-03-27,AM
26/03/2020,26,3,2020,25,0,Armenia,AM,ARM,2951776,2020-03-26,AM
25/03/2020,25,3,2020,71,0,Armenia,AM,ARM,2951776,2020-03-25,AM
24/03/2020,24,3,2020,4,0,Armenia,AM,ARM,2951776,2020-03-24,AM
23/03/2020,23,3,2020,30,0,Armenia,AM,ARM,2951776,2020-03-23,AM
22/03/2020,22,3,2020,24,0,Armenia,AM,ARM,2951776,2020-03-22,AM
21/03/2020,21,3,2020,14,0,Armenia,AM,ARM,2951776,2020-03-21,AM
20/03/2020,20,3,2020,7,0,Armenia,AM,ARM,2951776,2020-03-20,AM
19/03/2020,19,3,2020,37,0,Armenia,AM,ARM,2951776,2020-03-19,AM
18/03/2020,18,3,2020,26,0,Armenia,AM,ARM,2951776,2020-03-18,AM
17/03/2020,17,3,2020,22,0,Armenia,AM,ARM,2951776,2020-03-17,AM
16/03/2020,16,3,2020,10,0,Armenia,AM,ARM,2951776,2020-03-16,AM
15/03/2020,15,3,2020,7,0,Armenia,AM,ARM,2951776,2020-03-15,AM
14/03/2020,14,3,2020,7,0,Armenia,AM,ARM,2951776,2020-03-14,AM
13/03/2020,13,3,2020,2,0,Armenia,AM,ARM,2951776,2020-03-13,AM
12/03/2020,12,3,2020,3,0,Armenia,AM,ARM,2951776,2020-03-12,AM
02/03/2020,2,3,2020,0,0,Armenia,AM,ARM,2951776,2020-03-02,AM
01/03/2020,1,3,2020,1,0,Armenia,AM,ARM,2951776,2020-03-01,AM
29/02/2020,29,2,2020,0,0,Armenia,AM,ARM,2951776,2020-02-29,AM
28/02/2020,28,2,2020,0,0,Armenia,AM,ARM,2951776,2020-02-28,AM
27/02/2020,27,2,2020,0,0,Armenia,AM,ARM,2951776,2020-02-27,AM
26/02/2020,26,2,2020,0,0,Armenia,AM,ARM,2951776,2020-02-26,AM
25/02/2020,25,2,2020,0,0,Armenia,AM,ARM,2951776,2020-02-25,AM
24/02/2020,24,2,2020,0,0,Armenia,AM,ARM,2951776,2020-02-24,AM
23/02/2020,23,2,2020,0,0,Armenia,AM,ARM,2951776,2020-02-23,AM
22/02/2020,22,2,2020,0,0,Armenia,AM,ARM,2951776,2020-02-22,AM
21/02/2020,21,2,2020,0,0,Armenia,AM,ARM,2951776,2020-02-21,AM
20/02/2020,20,2,2020,0,0,Armenia,AM,ARM,2951776,2020-02-20,AM
19/02/2020,19,2,2020,0,0,Armenia,AM,ARM,2951776,2020-02-19,AM
18/02/2020,18,2,2020,0,0,Armenia,AM,ARM,2951776,2020-02-18,AM
17/02/2020,17,2,2020,0,0,Armenia,AM,ARM,2951776,2020-02-17,AM
16/02/2020,16,2,2020,0,0,Armenia,AM,ARM,2951776,2020-02-16,AM
15/02/2020,15,2,2020,0,0,Armenia,AM,ARM,2951776,2020-02-15,AM
14/02/2020,14,2,2020,0,0,Armenia,AM,ARM,2951776,2020-02-14,AM
13/02/2020,13,2,2020,0,0,Armenia,AM,ARM,2951776,2020-02-13,AM
12/02/2020,12,2,2020,0,0,Armenia,AM,ARM,2951776,2020-02-12,AM
11/02/2020,11,2,2020,0,0,Armenia,AM,ARM,2951776,2020-02-11,AM
10/02/2020,10,2,2020,0,0,Armenia,AM,ARM,2951776,2020-02-10,AM
09/02/2020,9,2,2020,0,0,Armenia,AM,ARM,2951776,2020-02-09,AM
08/02/2020,8,2,2020,0,0,Armenia,AM,ARM,2951776,2020-02-08,AM
07/02/2020,7,2,2020,0,0,Armenia,AM,ARM,2951776,2020-02-07,AM
06/02/2020,6,2,2020,0,0,Armenia,AM,ARM,2951776,2020-02-06,AM
05/02/2020,5,2,2020,0,0,Armenia,AM,ARM,2951776,2020-02-05,AM
04/02/2020,4,2,2020,0,0,Armenia,AM,ARM,2951776,2020-02-04,AM
03/02/2020,3,2,2020,0,0,Armenia,AM,ARM,2951776,2020-02-03,AM
02/02/2020,2,2,2020,0,0,Armenia,AM,ARM,2951776,2020-02-02,AM
01/02/2020,1,2,2020,0,0,Armenia,AM,ARM,2951776,2020-02-01,AM
31/01/2020,31,1,2020,0,0,Armenia,AM,ARM,2951776,2020-01-31,AM
30/01/2020,30,1,2020,0,0,Armenia,AM,ARM,2951776,2020-01-30,AM
29/01/2020,29,1,2020,0,0,Armenia,AM,ARM,2951776,2020-01-29,AM
28/01/2020,28,1,2020,0,0,Armenia,AM,ARM,2951776,2020-01-28,AM
27/01/2020,27,1,2020,0,0,Armenia,AM,ARM,2951776,2020-01-27,AM
26/01/2020,26,1,2020,0,0,Armenia,AM,ARM,2951776,2020-01-26,AM
25/01/2020,25,1,2020,0,0,Armenia,AM,ARM,2951776,2020-01-25,AM
24/01/2020,24,1,2020,0,0,Armenia,AM,ARM,2951776,2020-01-24,AM
23/01/2020,23,1,2020,0,0,Armenia,AM,ARM,2951776,2020-01-23,AM
22/01/2020,22,1,2020,0,0,Armenia,AM,ARM,2951776,2020-01-22,AM
21/01/2020,21,1,2020,0,0,Armenia,AM,ARM,2951776,2020-01-21,AM
20/01/2020,20,1,2020,0,0,Armenia,AM,ARM,2951776,2020-01-20,AM
19/01/2020,19,1,2020,0,0,Armenia,AM,ARM,2951776,2020-01-19,AM
18/01/2020,18,1,2020,0,0,Armenia,AM,ARM,2951776,2020-01-18,AM
17/01/2020,17,1,2020,0,0,Armenia,AM,ARM,2951776,2020-01-17,AM
16/01/2020,16,1,2020,0,0,Armenia,AM,ARM,2951776,2020-01-16,AM
15/01/2020,15,1,2020,0,0,Armenia,AM,ARM,2951776,2020-01-15,AM
14/01/2020,14,1,2020,0,0,Armenia,AM,ARM,2951776,2020-01-14,AM
13/01/2020,13,1,2020,0,0,Armenia,AM,ARM,2951776,2020-01-13,AM
12/01/2020,12,1,2020,0,0,Armenia,AM,ARM,2951776,2020-01-12,AM
11/01/2020,11,1,2020,0,0,Armenia,AM,ARM,2951776,2020-01-11,AM
10/01/2020,10,1,2020,0,0,Armenia,AM,ARM,2951776,2020-01-10,AM
09/01/2020,9,1,2020,0,0,Armenia,AM,ARM,2951776,2020-01-09,AM
08/01/2020,8,1,2020,0,0,Armenia,AM,ARM,2951776,2020-01-08,AM
07/01/2020,7,1,2020,0,0,Armenia,AM,ARM,2951776,2020-01-07,AM
06/01/2020,6,1,2020,0,0,Armenia,AM,ARM,2951776,2020-01-06,AM
05/01/2020,5,1,2020,0,0,Armenia,AM,ARM,2951776,2020-01-05,AM
04/01/2020,4,1,2020,0,0,Armenia,AM,ARM,2951776,2020-01-04,AM
03/01/2020,3,1,2020,0,0,Armenia,AM,ARM,2951776,2020-01-03,AM
02/01/2020,2,1,2020,0,0,Armenia,AM,ARM,2951776,2020-01-02,AM
01/01/2020,1,1,2020,0,0,Armenia,AM,ARM,2951776,2020-01-01,AM
31/12/2019,31,12,2019,0,0,Armenia,AM,ARM,2951776,2019-12-31,AM
13/04/2020,13,4,2020,0,0,Aruba,AW,ABW,105845,2020-04-13,AW
12/04/2020,12,4,2020,6,0,Aruba,AW,ABW,105845,2020-04-12,AW
11/04/2020,11,4,2020,4,0,Aruba,AW,ABW,105845,2020-04-11,AW
10/04/2020,10,4,2020,5,0,Aruba,AW,ABW,105845,2020-04-10,AW
09/04/2020,9,4,2020,3,0,Aruba,AW,ABW,105845,2020-04-09,AW
08/04/2020,8,4,2020,3,0,Aruba,AW,ABW,105845,2020-04-08,AW
07/04/2020,7,4,2020,7,0,Aruba,AW,ABW,105845,2020-04-07,AW
06/04/2020,6,4,2020,0,0,Aruba,AW,ABW,105845,2020-04-06,AW
05/04/2020,5,4,2020,2,0,Aruba,AW,ABW,105845,2020-04-05,AW
04/04/2020,4,4,2020,2,0,Aruba,AW,ABW,105845,2020-04-04,AW
03/04/2020,3,4,2020,5,0,Aruba,AW,ABW,105845,2020-04-03,AW
02/04/2020,2,4,2020,0,0,Aruba,AW,ABW,105845,2020-04-02,AW
01/04/2020,1,4,2020,5,0,Aruba,AW,ABW,105845,2020-04-01,AW
30/03/2020,30,3,2020,22,0,Aruba,AW,ABW,105845,2020-03-30,AW
29/03/2020,29,3,2020,0,0,Aruba,AW,ABW,105845,2020-03-29,AW
28/03/2020,28,3,2020,0,0,Aruba,AW,ABW,105845,2020-03-28,AW
27/03/2020,27,3,2020,9,0,Aruba,AW,ABW,105845,2020-03-27,AW
26/03/2020,26,3,2020,2,0,Aruba,AW,ABW,105845,2020-03-26,AW
25/03/2020,25,3,2020,5,0,Aruba,AW,ABW,105845,2020-03-25,AW
24/03/2020,24,3,2020,8,0,Aruba,AW,ABW,105845,2020-03-24,AW
20/03/2020,20,3,2020,2,0,Aruba,AW,ABW,105845,2020-03-20,AW
13/03/2020,13,3,2020,2,0,Aruba,AW,ABW,105845,2020-03-13,AW
13/04/2020,13,4,2020,33,4,Australia,AU,AUS,24992369,2020-04-13,AU
12/04/2020,12,4,2020,51,3,Australia,AU,AUS,24992369,2020-04-12,AU
11/04/2020,11,4,2020,86,2,Australia,AU,AUS,24992369,2020-04-11,AU
10/04/2020,10,4,2020,100,2,Australia,AU,AUS,24992369,2020-04-10,AU
09/04/2020,9,4,2020,96,5,Australia,AU,AUS,24992369,2020-04-09,AU
08/04/2020,8,4,2020,112,3,Australia,AU,AUS,24992369,2020-04-08,AU
07/04/2020,7,4,2020,100,6,Australia,AU,AUS,24992369,2020-04-07,AU
06/04/2020,6,4,2020,57,2,Australia,AU,AUS,24992369,2020-04-06,AU
05/04/2020,5,4,2020,139,4,Australia,AU,AUS,24992369,2020-04-05,AU
04/04/2020,4,4,2020,324,7,Australia,AU,AUS,24992369,2020-04-04,AU
03/04/2020,3,4,2020,248,2,Australia,AU,AUS,24992369,2020-04-03,AU
02/04/2020,2,4,2020,269,1,Australia,AU,AUS,24992369,2020-04-02,AU
01/04/2020,1,4,2020,150,1,Australia,AU,AUS,24992369,2020-04-01,AU
31/03/2020,31,3,2020,464,3,Australia,AU,AUS,24992369,2020-03-31,AU
30/03/2020,30,3,2020,284,2,Australia,AU,AUS,24992369,2020-03-30,AU
29/03/2020,29,3,2020,431,1,Australia,AU,AUS,24992369,2020-03-29,AU
28/03/2020,28,3,2020,212,0,Australia,AU,AUS,24992369,2020-03-28,AU
27/03/2020,27,3,2020,367,2,Australia,AU,AUS,24992369,2020-03-27,AU
26/03/2020,26,3,2020,376,3,Australia,AU,AUS,24992369,2020-03-26,AU
25/03/2020,25,3,2020,600,1,Australia,AU,AUS,24992369,2020-03-25,AU
24/03/2020,24,3,2020,114,0,Australia,AU,AUS,24992369,2020-03-24,AU
23/03/2020,23,3,2020,611,0,Australia,AU,AUS,24992369,2020-03-23,AU
22/03/2020,22,3,2020,224,0,Australia,AU,AUS,24992369,2020-03-22,AU
21/03/2020,21,3,2020,165,1,Australia,AU,AUS,24992369,2020-03-21,AU
20/03/2020,20,3,2020,144,0,Australia,AU,AUS,24992369,2020-03-20,AU
19/03/2020,19,3,2020,111,1,Australia,AU,AUS,24992369,2020-03-19,AU
18/03/2020,18,3,2020,79,0,Australia,AU,AUS,24992369,2020-03-18,AU
17/03/2020,17,3,2020,77,0,Australia,AU,AUS,24992369,2020-03-17,AU
16/03/2020,16,3,2020,49,2,Australia,AU,AUS,24992369,2020-03-16,AU
15/03/2020,15,3,2020,52,0,Australia,AU,AUS,24992369,2020-03-15,AU
14/03/2020,14,3,2020,41,0,Australia,AU,AUS,24992369,2020-03-14,AU
13/03/2020,13,3,2020,30,0,Australia,AU,AUS,24992369,2020-03-13,AU
12/03/2020,12,3,2020,14,0,Australia,AU,AUS,24992369,2020-03-12,AU
11/03/2020,11,3,2020,12,0,Australia,AU,AUS,24992369,2020-03-11,AU
10/03/2020,10,3,2020,20,0,Australia,AU,AUS,24992369,2020-03-10,AU
09/03/2020,9,3,2020,6,0,Australia,AU,AUS,24992369,2020-03-09,AU
08/03/2020,8,3,2020,11,1,Australia,AU,AUS,24992369,2020-03-08,AU
07/03/2020,7,3,2020,4,0,Australia,AU,AUS,24992369,2020-03-07,AU
06/03/2020,6,3,2020,7,0,Australia,AU,AUS,24992369,2020-03-06,AU
05/03/2020,5,3,2020,11,1,Australia,AU,AUS,24992369,2020-03-05,AU
04/03/2020,4,3,2020,8,0,Australia,AU,AUS,24992369,2020-03-04,AU
03/03/2020,3,3,2020,4,0,Australia,AU,AUS,24992369,2020-03-03,AU
02/03/2020,2,3,2020,3,0,Australia,AU,AUS,24992369,2020-03-02,AU
01/03/2020,1,3,2020,1,1,Australia,AU,AUS,24992369,2020-03-01,AU
29/02/2020,29,2,2020,2,0,Australia,AU,AUS,24992369,2020-02-29,AU
28/02/2020,28,2,2020,0,0,Australia,AU,AUS,24992369,2020-02-28,AU
27/02/2020,27,2,2020,1,0,Australia,AU,AUS,24992369,2020-02-27,AU
26/02/2020,26,2,2020,0,0,Australia,AU,AUS,24992369,2020-02-26,AU
25/02/2020,25,2,2020,0,0,Australia,AU,AUS,24992369,2020-02-25,AU
24/02/2020,24,2,2020,0,0,Australia,AU,AUS,24992369,2020-02-24,AU
23/02/2020,23,2,2020,1,0,Australia,AU,AUS,24992369,2020-02-23,AU
22/02/2020,22,2,2020,4,0,Australia,AU,AUS,24992369,2020-02-22,AU
21/02/2020,21,2,2020,2,0,Australia,AU,AUS,24992369,2020-02-21,AU
20/02/2020,20,2,2020,0,0,Australia,AU,AUS,24992369,2020-02-20,AU
19/02/2020,19,2,2020,0,0,Australia,AU,AUS,24992369,2020-02-19,AU
18/02/2020,18,2,2020,0,0,Australia,AU,AUS,24992369,2020-02-18,AU
17/02/2020,17,2,2020,0,0,Australia,AU,AUS,24992369,2020-02-17,AU
16/02/2020,16,2,2020,0,0,Australia,AU,AUS,24992369,2020-02-16,AU
15/02/2020,15,2,2020,0,0,Australia,AU,AUS,24992369,2020-02-15,AU
14/02/2020,14,2,2020,1,0,Australia,AU,AUS,24992369,2020-02-14,AU
13/02/2020,13,2,2020,0,0,Australia,AU,AUS,24992369,2020-02-13,AU
12/02/2020,12,2,2020,0,0,Australia,AU,AUS,24992369,2020-02-12,AU
11/02/2020,11,2,2020,0,0,Australia,AU,AUS,24992369,2020-02-11,AU
10/02/2020,10,2,2020,0,0,Australia,AU,AUS,24992369,2020-02-10,AU
09/02/2020,9,2,2020,0,0,Australia,AU,AUS,24992369,2020-02-09,AU
08/02/2020,8,2,2020,0,0,Australia,AU,AUS,24992369,2020-02-08,AU
07/02/2020,7,2,2020,1,0,Australia,AU,AUS,24992369,2020-02-07,AU
06/02/2020,6,2,2020,1,0,Australia,AU,AUS,24992369,2020-02-06,AU
05/02/2020,5,2,2020,1,0,Australia,AU,AUS,24992369,2020-02-05,AU
04/02/2020,4,2,2020,0,0,Australia,AU,AUS,24992369,2020-02-04,AU
03/02/2020,3,2,2020,0,0,Australia,AU,AUS,24992369,2020-02-03,AU
02/02/2020,2,2,2020,2,0,Australia,AU,AUS,24992369,2020-02-02,AU
01/02/2020,1,2,2020,2,0,Australia,AU,AUS,24992369,2020-02-01,AU
31/01/2020,31,1,2020,1,0,Australia,AU,AUS,24992369,2020-01-31,AU
30/01/2020,30,1,2020,2,0,Australia,AU,AUS,24992369,2020-01-30,AU
29/01/2020,29,1,2020,0,0,Australia,AU,AUS,24992369,2020-01-29,AU
28/01/2020,28,1,2020,0,0,Australia,AU,AUS,24992369,2020-01-28,AU
27/01/2020,27,1,2020,0,0,Australia,AU,AUS,24992369,2020-01-27,AU
26/01/2020,26,1,2020,3,0,Australia,AU,AUS,24992369,2020-01-26,AU
25/01/2020,25,1,2020,1,0,Australia,AU,AUS,24992369,2020-01-25,AU
24/01/2020,24,1,2020,0,0,Australia,AU,AUS,24992369,2020-01-24,AU
23/01/2020,23,1,2020,0,0,Australia,AU,AUS,24992369,2020-01-23,AU
22/01/2020,22,1,2020,0,0,Australia,AU,AUS,24992369,2020-01-22,AU
21/01/2020,21,1,2020,0,0,Australia,AU,AUS,24992369,2020-01-21,AU
20/01/2020,20,1,2020,0,0,Australia,AU,AUS,24992369,2020-01-20,AU
19/01/2020,19,1,2020,0,0,Australia,AU,AUS,24992369,2020-01-19,AU
18/01/2020,18,1,2020,0,0,Australia,AU,AUS,24992369,2020-01-18,AU
17/01/2020,17,1,2020,0,0,Australia,AU,AUS,24992369,2020-01-17,AU
16/01/2020,16,1,2020,0,0,Australia,AU,AUS,24992369,2020-01-16,AU
15/01/2020,15,1,2020,0,0,Australia,AU,AUS,24992369,2020-01-15,AU
14/01/2020,14,1,2020,0,0,Australia,AU,AUS,24992369,2020-01-14,AU
13/01/2020,13,1,2020,0,0,Australia,AU,AUS,24992369,2020-01-13,AU
12/01/2020,12,1,2020,0,0,Australia,AU,AUS,24992369,2020-01-12,AU
11/01/2020,11,1,2020,0,0,Australia,AU,AUS,24992369,2020-01-11,AU
10/01/2020,10,1,2020,0,0,Australia,AU,AUS,24992369,2020-01-10,AU
09/01/2020,9,1,2020,0,0,Australia,AU,AUS,24992369,2020-01-09,AU
08/01/2020,8,1,2020,0,0,Australia,AU,AUS,24992369,2020-01-08,AU
07/01/2020,7,1,2020,0,0,Australia,AU,AUS,24992369,2020-01-07,AU
06/01/2020,6,1,2020,0,0,Australia,AU,AUS,24992369,2020-01-06,AU
05/01/2020,5,1,2020,0,0,Australia,AU,AUS,24992369,2020-01-05,AU
04/01/2020,4,1,2020,0,0,Australia,AU,AUS,24992369,2020-01-04,AU
03/01/2020,3,1,2020,0,0,Australia,AU,AUS,24992369,2020-01-03,AU
02/01/2020,2,1,2020,0,0,Australia,AU,AUS,24992369,2020-01-02,AU
01/01/2020,1,1,2020,0,0,Australia,AU,AUS,24992369,2020-01-01,AU
31/12/2019,31,12,2019,0,0,Australia,AU,AUS,24992369,2019-12-31,AU
13/04/2020,13,4,2020,130,13,Austria,AT,AUT,8847037,2020-04-13,AT
12/04/2020,12,4,2020,247,18,Austria,AT,AUT,8847037,2020-04-12,AT
11/04/2020,11,4,2020,312,24,Austria,AT,AUT,8847037,2020-04-11,AT
10/04/2020,10,4,2020,279,22,Austria,AT,AUT,8847037,2020-04-10,AT
09/04/2020,9,4,2020,329,30,Austria,AT,AUT,8847037,2020-04-09,AT
08/04/2020,8,4,2020,343,23,Austria,AT,AUT,8847037,2020-04-08,AT
07/04/2020,7,4,2020,314,16,Austria,AT,AUT,8847037,2020-04-07,AT
06/04/2020,6,4,2020,217,18,Austria,AT,AUT,8847037,2020-04-06,AT
05/04/2020,5,4,2020,241,18,Austria,AT,AUT,8847037,2020-04-05,AT
04/04/2020,4,4,2020,396,10,Austria,AT,AUT,8847037,2020-04-04,AT
03/04/2020,3,4,2020,418,12,Austria,AT,AUT,8847037,2020-04-03,AT
02/04/2020,2,4,2020,529,18,Austria,AT,AUT,8847037,2020-04-02,AT
01/04/2020,1,4,2020,564,20,Austria,AT,AUT,8847037,2020-04-01,AT
31/03/2020,31,3,2020,805,22,Austria,AT,AUT,8847037,2020-03-31,AT
30/03/2020,30,3,2020,522,18,Austria,AT,AUT,8847037,2020-03-30,AT
29/03/2020,29,3,2020,594,0,Austria,AT,AUT,8847037,2020-03-29,AT
28/03/2020,28,3,2020,668,16,Austria,AT,AUT,8847037,2020-03-28,AT
27/03/2020,27,3,2020,1141,18,Austria,AT,AUT,8847037,2020-03-27,AT
26/03/2020,26,3,2020,606,4,Austria,AT,AUT,8847037,2020-03-26,AT
25/03/2020,25,3,2020,796,5,Austria,AT,AUT,8847037,2020-03-25,AT
24/03/2020,24,3,2020,855,9,Austria,AT,AUT,8847037,2020-03-24,AT
23/03/2020,23,3,2020,607,8,Austria,AT,AUT,8847037,2020-03-23,AT
22/03/2020,22,3,2020,375,2,Austria,AT,AUT,8847037,2020-03-22,AT
21/03/2020,21,3,2020,453,0,Austria,AT,AUT,8847037,2020-03-21,AT
20/03/2020,20,3,2020,550,2,Austria,AT,AUT,8847037,2020-03-20,AT
19/03/2020,19,3,2020,314,1,Austria,AT,AUT,8847037,2020-03-19,AT
18/03/2020,18,3,2020,316,0,Austria,AT,AUT,8847037,2020-03-18,AT
17/03/2020,17,3,2020,156,2,Austria,AT,AUT,8847037,2020-03-17,AT
16/03/2020,16,3,2020,205,0,Austria,AT,AUT,8847037,2020-03-16,AT
15/03/2020,15,3,2020,151,0,Austria,AT,AUT,8847037,2020-03-15,AT
14/03/2020,14,3,2020,143,0,Austria,AT,AUT,8847037,2020-03-14,AT
13/03/2020,13,3,2020,115,1,Austria,AT,AUT,8847037,2020-03-13,AT
12/03/2020,12,3,2020,64,0,Austria,AT,AUT,8847037,2020-03-12,AT
11/03/2020,11,3,2020,51,0,Austria,AT,AUT,8847037,2020-03-11,AT
10/03/2020,10,3,2020,29,0,Austria,AT,AUT,8847037,2020-03-10,AT
09/03/2020,9,3,2020,3,0,Austria,AT,AUT,8847037,2020-03-09,AT
08/03/2020,8,3,2020,25,0,Austria,AT,AUT,8847037,2020-03-08,AT
07/03/2020,7,3,2020,33,0,Austria,AT,AUT,8847037,2020-03-07,AT
