records.dateRep,records.day,records.month,records.year,records.cases,records.deaths,records.countriesAndTerritories,records.geoId,records.countryterritoryCode,records.popData2018,date,iso2,iso3,cname
31/03/2020,31,3,2020,36,2,Andorra,AD,AND,77006,2020-03-31,AD,AND,Andorra
30/03/2020,30,3,2020,26,2,Andorra,AD,AND,77006,2020-03-30,AD,AND,Andorra
29/03/2020,29,3,2020,41,1,Andorra,AD,AND,77006,2020-03-29,AD,AND,Andorra
28/03/2020,28,3,2020,43,0,Andorra,AD,AND,77006,2020-03-28,AD,AND,Andorra
27/03/2020,27,3,2020,36,3,Andorra,AD,AND,77006,2020-03-27,AD,AND,Andorra
26/03/2020,26,3,2020,24,0,Andorra,AD,AND,77006,2020-03-26,AD,AND,Andorra
25/03/2020,25,3,2020,31,0,Andorra,AD,AND,77006,2020-03-25,AD,AND,Andorra
24/03/2020,24,3,2020,20,0,Andorra,AD,AND,77006,2020-03-24,AD,AND,Andorra
23/03/2020,23,3,2020,25,0,Andorra,AD,AND,77006,2020-03-23,AD,AND,Andorra
22/03/2020,22,3,2020,13,0,Andorra,AD,AND,77006,2020-03-22,AD,AND,Andorra
21/03/2020,21,3,2020,0,0,Andorra,AD,AND,77006,2020-03-21,AD,AND,Andorra
20/03/2020,20,3,2020,22,0,Andorra,AD,AND,77006,2020-03-20,AD,AND,Andorra
19/03/2020,19,3,2020,39,0,Andorra,AD,AND,77006,2020-03-19,AD,AND,Andorra
18/03/2020,18,3,2020,0,0,Andorra,AD,AND,77006,2020-03-18,AD,AND,Andorra
17/03/2020,17,3,2020,9,0,Andorra,AD,AND,77006,2020-03-17,AD,AND,Andorra
16/03/2020,16,3,2020,3,0,Andorra,AD,AND,77006,2020-03-16,AD,AND,Andorra
14/03/2020,14,3,2020,1,0,Andorra,AD,AND,77006,2020-03-14,AD,AND,Andorra
03/03/2020,3,3,2020,1,0,Andorra,AD,AND,77006,2020-03-03,AD,AND,Andorra
13/04/2020,13,4,2020,0,0,Angola,AO,AGO,30809762,2020-04-13,AO,AGO,Angola
12/04/2020,12,4,2020,0,0,Angola,AO,AGO,30809762,2020-04-12,AO,AGO,Angola
11/04/2020,11,4,2020,0,0,Angola,AO,AGO,30809762,2020-04-11,AO,AGO,Angola
10/04/2020,10,4,2020,0,0,Angola,AO,AGO,30809762,2020-04-10,AO,AGO,Angola
09/04/2020,9,4,2020,2,0,Angola,AO,AGO,30809762,2020-04-09,AO,AGO,Angola
08/04/2020,8,4,2020,1,0,Angola,AO,AGO,30809762,2020-04-08,AO,AGO,Angola
07/04/2020,7,4,2020,2,0,Angola,AO,AGO,30809762,2020-04-07,AO,AGO,Angola
06/04/2020,6,4,2020,4,0,Angola,AO,AGO,30809762,2020-04-06,AO,AGO,Angola
05/04/2020,5,4,2020,2,0,Angola,AO,AGO,30809762,2020-04-05,AO,AGO,Angola
04/04/2020,4,4,2020,0,0,Angola,AO,AGO,30809762,2020-04-04,AO,AGO,Angola
03/04/2020,3,4,2020,0,0,Angola,AO,AGO,30809762,2020-04-03,AO,AGO,Angola
02/04/2020,2,4,2020,1,0,Angola,AO,AGO,30809762,2020-04-02,AO,AGO,Angola
01/04/2020,1,4,2020,0,0,Angola,AO,AGO,30809762,2020-04-01,AO,AGO,Angola
31/03/2020,31,3,2020,0,0,Angola,AO,AGO,30809762,2020-03-31,AO,AGO,Angola
30/03/2020,30,3,2020,3,2,Angola,AO,AGO,30809762,2020-03-30,AO,AGO,Angola
29/03/2020,29,3,2020,0,0,Angola,AO,AGO,30809762,2020-03-29,AO,AGO,Angola
28/03/2020,28,3,2020,1,0,Angola,AO,AGO,30809762,2020-03-28,AO,AGO,Angola
27/03/2020,27,3,2020,1,0,Angola,AO,AGO,30809762,2020-03-27,AO,AGO,Angola
26/03/2020,26,3,2020,0,0,Angola,AO,AGO,30809762,2020-03-26,AO,AGO,Angola
25/03/2020,25,3,2020,0,0,Angola,AO,AGO,30809762,2020-03-25,AO,AGO,Angola
24/03/2020,24,3,2020,0,0,Angola,AO,AGO,30809762,2020-03-24,AO,AGO,Angola
23/03/2020,23,3,2020,0,0,Angola,AO,AGO,30809762,2020-03-23,AO,AGO,Angola
22/03/2020,22,3,2020,2,0,Angola,AO,AGO,30809762,2020-03-22,AO,AGO,Angola
13/04/2020,13,4,2020,0,0,Anguilla,AI,,NA,2020-04-13,AI,AIA,Anguilla
12/04/2020,12,4,2020,0,0,Anguilla,AI,,NA,2020-04-12,AI,AIA,Anguilla
11/04/2020,11,4,2020,0,0,Anguilla,AI,,NA,2020-04-11,AI,AIA,Anguilla
10/04/2020,10,4,2020,0,0,Anguilla,AI,,NA,2020-04-10,AI,AIA,Anguilla
09/04/2020,9,4,2020,0,0,Anguilla,AI,,NA,2020-04-09,AI,AIA,Anguilla
08/04/2020,8,4,2020,0,0,Anguilla,AI,,NA,2020-04-08,AI,AIA,Anguilla
07/04/2020,7,4,2020,0,0,Anguilla,AI,,NA,2020-04-07,AI,AIA,Anguilla
06/04/2020,6,4,2020,0,0,Anguilla,AI,,NA,2020-04-06,AI,AIA,Anguilla
05/04/2020,5,4,2020,0,0,Anguilla,AI,,NA,2020-04-05,AI,AIA,Anguilla
04/04/2020,4,4,2020,0,0,Anguilla,AI,,NA,2020-04-04,AI,AIA,Anguilla
03/04/2020,3,4,2020,1,0,Anguilla,AI,,NA,2020-04-03,AI,AIA,Anguilla
02/04/2020,2,4,2020,0,0,Anguilla,AI,,NA,2020-04-02,AI,AIA,Anguilla
01/04/2020,1,4,2020,0,0,Anguilla,AI,,NA,2020-04-01,AI,AIA,Anguilla
31/03/2020,31,3,2020,0,0,Anguilla,AI,,NA,2020-03-31,AI,AIA,Anguilla
30/03/2020,30,3,2020,0,0,Anguilla,AI,,NA,2020-03-30,AI,AIA,Anguilla
29/03/2020,29,3,2020,0,0,Anguilla,AI,,NA,2020-03-29,AI,AIA,Anguilla
28/03/2020,28,3,2020,0,0,Anguilla,AI,,NA,2020-03-28,AI,AIA,Anguilla
27/03/2020,27,3,2020,2,0,Anguilla,AI,,NA,2020-03-27,AI,AIA,Anguilla
13/04/2020,13,4,2020,0,0,Antigua_and_Barbuda,AG,ATG,96286,2020-04-13,AG,ATG,Antigua and Barbuda
12/04/2020,12,4,2020,0,0,Antigua_and_Barbuda,AG,ATG,96286,2020-04-12,AG,ATG,Antigua and Barbuda
11/04/2020,11,4,2020,2,0,Antigua_and_Barbuda,AG,ATG,96286,2020-04-11,AG,ATG,Antigua and Barbuda
10/04/2020,10,4,2020,4,2,Antigua_and_Barbuda,AG,ATG,96286,2020-04-10,AG,ATG,Antigua and Barbuda
09/04/2020,9,4,2020,0,0,Antigua_and_Barbuda,AG,ATG,96286,2020-04-09,AG,ATG,Antigua and Barbuda
08/04/2020,8,4,2020,0,0,Antigua_and_Barbuda,AG,ATG,96286,2020-04-08,AG,ATG,Antigua and Barbuda
07/04/2020,7,4,2020,0,0,Antigua_and_Barbuda,AG,ATG,96286,2020-04-07,AG,ATG,Antigua and Barbuda
06/04/2020,6,4,2020,0,0,Antigua_and_Barbuda,AG,ATG,96286,2020-04-06,AG,ATG,Antigua and Barbuda
05/04/2020,5,4,2020,0,0,Antigua_and_Barbuda,AG,ATG,96286,2020-04-05,AG,ATG,Antigua and Barbuda
04/04/2020,4,4,2020,6,0,Antigua_and_Barbuda,AG,ATG,96286,2020-04-04,AG,ATG,Antigua and Barbuda
03/04/2020,3,4,2020,2,0,Antigua_and_Barbuda,AG,ATG,96286,2020-04-03,AG,ATG,Antigua and Barbuda
02/04/2020,2,4,2020,0,0,Antigua_and_Barbuda,AG,ATG,96286,2020-04-02,AG,ATG,Antigua and Barbuda
01/04/2020,1,4,2020,0,0,Antigua_and_Barbuda,AG,ATG,96286,2020-04-01,AG,ATG,Antigua and Barbuda
31/03/2020,31,3,2020,0,0,Antigua_and_Barbuda,AG,ATG,96286,2020-03-31,AG,ATG,Antigua and Barbuda
30/03/2020,30,3,2020,0,0,Antigua_and_Barbuda,AG,ATG,96286,2020-03-30,AG,ATG,Antigua and Barbuda
29/03/2020,29,3,2020,0,0,Antigua_and_Barbuda,AG,ATG,96286,2020-03-29,AG,ATG,Antigua and Barbuda
28/03/2020,28,3,2020,0,0,Antigua_and_Barbuda,AG,ATG,96286,2020-03-28,AG,ATG,Antigua and Barbuda
27/03/2020,27,3,2020,4,0,Antigua_and_Barbuda,AG,ATG,96286,2020-03-27,AG,ATG,Antigua and Barbuda
26/03/2020,26,3,2020,0,0,Antigua_and_Barbuda,AG,ATG,96286,2020-03-26,AG,ATG,Antigua and Barbuda
25/03/2020,25,3,2020,2,0,Antigua_and_Barbuda,AG,ATG,96286,2020-03-25,AG,ATG,Antigua and Barbuda
24/03/2020,24,3,2020,0,0,Antigua_and_Barbuda,AG,ATG,96286,2020-03-24,AG,ATG,Antigua and Barbuda
23/03/2020,23,3,2020,0,0,Antigua_and_Barbuda,AG,ATG,96286,2020-03-23,AG,ATG,Antigua and Barbuda
22/03/2020,22,3,2020,0,0,Antigua_and_Barbuda,AG,ATG,96286,2020-03-22,AG,ATG,Antigua and Barbuda
21/03/2020,21,3,2020,0,0,Antigua_and_Barbuda,AG,ATG,96286,2020-03-21,AG,ATG,Antigua and Barbuda
15/03/2020,15,3,2020,1,0,Antigua_and_Barbuda,AG,ATG,96286,2020-03-15,AG,ATG,Antigua and Barbuda
13/04/2020,13,4,2020,71,6,Argentina,AR,ARG,44494502,2020-04-13,AR,ARG,Argentina
12/04/2020,12,4,2020,162,7,Argentina,AR,ARG,44494502,2020-04-12,AR,ARG,Argentina
11/04/2020,11,4,2020,81,3,Argentina,AR,ARG,44494502,2020-04-11,AR,ARG,Argentina
10/04/2020,10,4,2020,99,14,Argentina,AR,ARG,44494502,2020-04-10,AR,ARG,Argentina
09/04/2020,9,4,2020,80,5,Argentina,AR,ARG,44494502,2020-04-09,AR,ARG,Argentina
08/04/2020,8,4,2020,87,7,Argentina,AR,ARG,44494502,2020-04-08,AR,ARG,Argentina
07/04/2020,7,4,2020,74,7,Argentina,AR,ARG,44494502,2020-04-07,AR,ARG,Argentina
06/04/2020,6,4,2020,103,3,Argentina,AR,ARG,44494502,2020-04-06,AR,ARG,Argentina
05/04/2020,5,4,2020,186,6,Argentina,AR,ARG,44494502,2020-04-05,AR,ARG,Argentina
04/04/2020,4,4,2020,132,3,Argentina,AR,ARG,44494502,2020-04-04,AR,ARG,Argentina
03/04/2020,3,4,2020,0,3,Argentina,AR,ARG,44494502,2020-04-03,AR,ARG,Argentina
02/04/2020,2,4,2020,167,7,Argentina,AR,ARG,44494502,2020-04-02,AR,ARG,Argentina
01/04/2020,1,4,2020,0,0,Argentina,AR,ARG,44494502,2020-04-01,AR,ARG,Argentina
31/03/2020,31,3,2020,146,4,Argentina,AR,ARG,44494502,2020-03-31,AR,ARG,Argentina
30/03/2020,30,3,2020,75,1,Argentina,AR,ARG,44494502,2020-03-30,AR,ARG,Argentina
29/03/2020,29,3,2020,55,2,Argentina,AR,ARG,44494502,2020-03-29,AR,ARG,Argentina
28/03/2020,28,3,2020,101,5,Argentina,AR,ARG,44494502,2020-03-28,AR,ARG,Argentina
27/03/2020,27,3,2020,87,4,Argentina,AR,ARG,44494502,2020-03-27,AR,ARG,Argentina
26/03/2020,26,3,2020,115,2,Argentina,AR,ARG,44494502,2020-03-26,AR,ARG,Argentina
25/03/2020,25,3,2020,86,2,Argentina,AR,ARG,44494502,2020-03-25,AR,ARG,Argentina
24/03/2020,24,3,2020,35,0,Argentina,AR,ARG,44494502,2020-03-24,AR,ARG,Argentina
23/03/2020,23,3,2020,41,0,Argentina,AR,ARG,44494502,2020-03-23,AR,ARG,Argentina
22/03/2020,22,3,2020,67,1,Argentina,AR,ARG,44494502,2020-03-22,AR,ARG,Argentina
21/03/2020,21,3,2020,30,0,Argentina,AR,ARG,44494502,2020-03-21,AR,ARG,Argentina
20/03/2020,20,3,2020,31,1,Argentina,AR,ARG,44494502,2020-03-20,AR,ARG,Argentina
19/03/2020,19,3,2020,18,0,Argentina,AR,ARG,44494502,2020-03-19,AR,ARG,Argentina
18/03/2020,18,3,2020,14,0,Argentina,AR,ARG,44494502,2020-03-18,AR,ARG,Argentina
17/03/2020,17,3,2020,9,0,Argentina,AR,ARG,44494502,2020-03-17,AR,ARG,Argentina
16/03/2020,16,3,2020,11,0,Argentina,AR,ARG,44494502,2020-03-16,AR,ARG,Argentina
15/03/2020,15,3,2020,11,0,Argentina,AR,ARG,44494502,2020-03-15,AR,ARG,Argentina
14/03/2020,14,3,2020,3,1,Argentina,AR,ARG,44494502,2020-03-14,AR,ARG,Argentina
13/03/2020,13,3,2020,12,0,Argentina,AR,ARG,44494502,2020-03-13,AR,ARG,Argentina
11/03/2020,11,3,2020,7,0,Argentina,AR,ARG,44494502,2020-03-11,AR,ARG,Argentina
09/03/2020,9,3,2020,3,0,Argentina,AR,ARG,44494502,2020-03-09,AR,ARG,Argentina
08/03/2020,8,3,2020,1,1,Argentina,AR,ARG,44494502,2020-03-08,AR,ARG,Argentina
07/03/2020,7,3,2020,6,0,Argentina,AR,ARG,44494502,2020-03-07,AR,ARG,Argentina
06/03/2020,6,3,2020,1,0,Argentina,AR,ARG,44494502,2020-03-06,AR,ARG,Argentina
04/03/2020,4,3,2020,1,0,Argentina,AR,ARG,44494502,2020-03-04,AR,ARG,Argentina
13/04/2020,13,4,2020,46,0,Armenia,AM,ARM,2951776,2020-04-13,AM,ARM,Armenia
12/04/2020,12,4,2020,30,2,Armenia,AM,ARM,2951776,2020-04-12,AM,ARM,Armenia
11/04/2020,11,4,2020,16,1,Armenia,AM,ARM,2951776,2020-04-11,AM,ARM,Armenia
10/04/2020,10,4,2020,40,1,Armenia,AM,ARM,2951776,2020-04-10,AM,ARM,Armenia
09/04/2020,9,4,2020,28,1,Armenia,AM,ARM,2951776,2020-04-09,AM,ARM,Armenia
08/04/2020,8,4,2020,20,0,Armenia,AM,ARM,2951776,2020-04-08,AM,ARM,Armenia
07/04/2020,7,4,2020,11,1,Armenia,AM,ARM,2951776,2020-04-07,AM,ARM,Armenia
06/04/2020,6,4,2020,52,0,Armenia,AM,ARM,2951776,2020-04-06,AM,ARM,Armenia
05/04/2020,5,4,2020,34,0,Armenia,AM,ARM,2951776,2020-04-05,AM,ARM,Armenia
04/04/2020,4,4,2020,73,3,Armenia,AM,ARM,2951776,2020-04-04,AM,ARM,Armenia
03/04/2020,3,4,2020,92,1,Armenia,AM,ARM,2951776,2020-04-03,AM,ARM,Armenia
02/04/2020,2,4,2020,39,0,Armenia,AM,ARM,2951776,2020-04-02,AM,ARM,Armenia
01/04/2020,1,4,2020,50,0,Armenia,AM,ARM,2951776,2020-04-01,AM,ARM,Armenia
31/03/2020,31,3,2020,58,0,Armenia,AM,ARM,2951776,2020-03-31,AM,ARM,Armenia
30/03/2020,30,3,2020,0,0,Armenia,AM,ARM,2951776,2020-03-30,AM,ARM,Armenia
29/03/2020,29,3,2020,52,2,Armenia,AM,ARM,2951776,2020-03-29,AM,ARM,Armenia
28/03/2020,28,3,2020,43,0,Armenia,AM,ARM,2951776,2020-03-28,AM,ARM,Armenia
27/03/2020,27,3,2020,39,1,Armenia,AM,ARM,2951776,2020-03-27,AM,ARM,Armenia
26/03/2020,26,3,2020,25,0,Armenia,AM,ARM,2951776,2020-03-26,AM,ARM,Armenia
25/03/2020,25,3,2020,71,0,Armenia,AM,ARM,2951776,2020-03-25,AM,ARM,Armenia
24/03/2020,24,3,2020,4,0,Armenia,AM,ARM,2951776,2020-03-24,AM,ARM,Armenia
23/03/2020,23,3,2020,30,0,Armenia,AM,ARM,2951776,2020-03-23,AM,ARM,Armenia
22/03/2020,22,3,2020,24,0,Armenia,AM,ARM,2951776,2020-03-22,AM,ARM,Armenia
21/03/2020,21,3,2020,14,0,Armenia,AM,ARM,2951776,2020-03-21,AM,ARM,Armenia
20/03/2020,20,3,2020,7,0,Armenia,AM,ARM,2951776,2020-03-20,AM,ARM,Armenia
19/03/2020,19,3,2020,37,0,Armenia,AM,ARM,2951776,2020-03-19,AM,ARM,Armenia
18/03/2020,18,3,2020,26,0,Armenia,AM,ARM,2951776,2020-03-18,AM,ARM,Armenia
17/03/2020,17,3,2020,22,0,Armenia,AM,ARM,2951776,2020-03-17,AM,ARM,Armenia
16/03/2020,16,3,2020,10,0,Armenia,AM,ARM,2951776,2020-03-16,AM,ARM,Armenia
15/03/2020,15,3,2020,7,0,Armenia,AM,ARM,2951776,2020-03-15,AM,ARM,Armenia
14/03/2020,14,3,2020,7,0,Armenia,AM,ARM,2951776,2020-03-14,AM,ARM,Armenia
13/03/2020,13,3,2020,2,0,Armenia,AM,ARM,2951776,2020-03-13,AM,ARM,Armenia
12/03/2020,12,3,2020,3,0,Armenia,AM,ARM,2951776,2020-03-12,AM,ARM,Armenia
02/03/2020,2,3,2020,0,0,Armenia,AM,ARM,2951776,2020-03-02,AM,ARM,Armenia
01/03/2020,1,3,2020,1,0,Armenia,AM,ARM,2951776,2020-03-01,AM,ARM,Armenia
29/02/2020,29,2,2020,0,0,Armenia,AM,ARM,2951776,2020-02-29,AM,ARM,Armenia
28/02/2020,28,2,2020,0,0,Armenia,AM,ARM,2951776,2020-02-28,AM,ARM,Armenia
27/02/2020,27,2,2020,0,0,Armenia,AM,ARM,2951776,2020-02-27,AM,ARM,Armenia
26/02/2020,26,2,2020,0,0,Armenia,AM,ARM,2951776,2020-02-26,AM,ARM,Armenia
25/02/2020,25,2,2020,0,0,Armenia,AM,ARM,2951776,2020-02-25,AM,ARM,Armenia
24/02/2020,24,2,2020,0,0,Armenia,AM,ARM,2951776,2020-02-24,AM,ARM,Armenia
23/02/2020,23,2,2020,0,0,Armenia,AM,ARM,2951776,2020-02-23,AM,ARM,Armenia
22/02/2020,22,2,2020,0,0,Armenia,AM,ARM,2951776,2020-02-22,AM,ARM,Armenia
21/02/2020,21,2,2020,0,0,Armenia,AM,ARM,2951776,2020-02-21,AM,ARM,Armenia
20/02/2020,20,2,2020,0,0,Armenia,AM,ARM,2951776,2020-02-20,AM,ARM,Armenia
19/02/2020,19,2,2020,0,0,Armenia,AM,ARM,2951776,2020-02-19,AM,ARM,Armenia
18/02/2020,18,2,2020,0,0,Armenia,AM,ARM,2951776,2020-02-18,AM,ARM,Armenia
17/02/2020,17,2,2020,0,0,Armenia,AM,ARM,2951776,2020-02-17,AM,ARM,Armenia
16/02/2020,16,2,2020,0,0,Armenia,AM,ARM,2951776,2020-02-16,AM,ARM,Armenia
15/02/2020,15,2,2020,0,0,Armenia,AM,ARM,2951776,2020-02-15,AM,ARM,Armenia
14/02/2020,14,2,2020,0,0,Armenia,AM,ARM,2951776,2020-02-14,AM,ARM,Armenia
13/02/2020,13,2,2020,0,0,Armenia,AM,ARM,2951776,2020-02-13,AM,ARM,Armenia
12/02/2020,12,2,2020,0,0,Armenia,AM,ARM,2951776,2020-02-12,AM,ARM,Armenia
11/02/2020,11,2,2020,0,0,Armenia,AM,ARM,2951776,2020-02-11,AM,ARM,Armenia
10/02/2020,10,2,2020,0,0,Armenia,AM,ARM,2951776,2020-02-10,AM,ARM,Armenia
09/02/2020,9,2,2020,0,0,Armenia,AM,ARM,2951776,2020-02-09,AM,ARM,Armenia
08/02/2020,8,2,2020,0,0,Armenia,AM,ARM,2951776,2020-02-08,AM,ARM,Armenia
07/02/2020,7,2,2020,0,0,Armenia,AM,ARM,2951776,2020-02-07,AM,ARM,Armenia
06/02/2020,6,2,2020,0,0,Armenia,AM,ARM,2951776,2020-02-06,AM,ARM,Armenia
05/02/2020,5,2,2020,0,0,Armenia,AM,ARM,2951776,2020-02-05,AM,ARM,Armenia
04/02/2020,4,2,2020,0,0,Armenia,AM,ARM,2951776,2020-02-04,AM,ARM,Armenia
03/02/2020,3,2,2020,0,0,Armenia,AM,ARM,2951776,2020-02-03,AM,ARM,Armenia
02/02/2020,2,2,2020,0,0,Armenia,AM,ARM,2951776,2020-02-02,AM,ARM,Armenia
01/02/2020,1,2,2020,0,0,Armenia,AM,ARM,2951776,2020-02-01,AM,ARM,Armenia
31/01/2020,31,1,2020,0,0,Armenia,AM,ARM,2951776,2020-01-31,AM,ARM,Armenia
30/01/2020,30,1,2020,0,0,Armenia,AM,ARM,2951776,2020-01-30,AM,ARM,Armenia
29/01/2020,29,1,2020,0,0,Armenia,AM,ARM,2951776,2020-01-29,AM,ARM,Armenia
28/01/2020,28,1,2020,0,0,Armenia,AM,ARM,2951776,2020-01-28,AM,ARM,Armenia
27/01/2020,27,1,2020,0,0,Armenia,AM,ARM,2951776,2020-01-27,AM,ARM,Armenia
26/01/2020,26,1,2020,0,0,Armenia,AM,ARM,2951776,2020-01-26,AM,ARM,Armenia
25/01/2020,25,1,2020,0,0,Armenia,AM,ARM,2951776,2020-01-25,AM,ARM,Armenia
24/01/2020,24,1,2020,0,0,Armenia,AM,ARM,2951776,2020-01-24,AM,ARM,Armenia
23/01/2020,23,1,2020,0,0,Armenia,AM,ARM,2951776,2020-01-23,AM,ARM,Armenia
22/01/2020,22,1,2020,0,0,Armenia,AM,ARM,2951776,2020-01-22,AM,ARM,Armenia
21/01/2020,21,1,2020,0,0,Armenia,AM,ARM,2951776,2020-01-21,AM,ARM,Armenia
20/01/2020,20,1,2020,0,0,Armenia,AM,ARM,2951776,2020-01-20,AM,ARM,Armenia
19/01/2020,19,1,2020,0,0,Armenia,AM,ARM,2951776,2020-01-19,AM,ARM,Armenia
18/01/2020,18,1,2020,0,0,Armenia,AM,ARM,2951776,2020-01-18,AM,ARM,Armenia
17/01/2020,17,1,2020,0,0,Armenia,AM,ARM,2951776,2020-01-17,AM,ARM,Armenia
16/01/2020,16,1,2020,0,0,Armenia,AM,ARM,2951776,2020-01-16,AM,ARM,Armenia
15/01/2020,15,1,2020,0,0,Armenia,AM,ARM,2951776,2020-01-15,AM,ARM,Armenia
14/01/2020,14,1,2020,0,0,Armenia,AM,ARM,2951776,2020-01-14,AM,ARM,Armenia
13/01/2020,13,1,2020,0,0,Armenia,AM,ARM,2951776,2020-01-13,AM,ARM,Armenia
12/01/2020,12,1,2020,0,0,Armenia,AM,ARM,2951776,2020-01-12,AM,ARM,Armenia
11/01/2020,11,1,2020,0,0,Armenia,AM,ARM,2951776,2020-01-11,AM,ARM,Armenia
10/01/2020,10,1,2020,0,0,Armenia,AM,ARM,2951776,2020-01-10,AM,ARM,Armenia
09/01/2020,9,1,2020,0,0,Armenia,AM,ARM,2951776,2020-01-09,AM,ARM,Armenia
08/01/2020,8,1,2020,0,0,Armenia,AM,ARM,2951776,2020-01-08,AM,ARM,Armenia
07/01/2020,7,1,2020,0,0,Armenia,AM,ARM,2951776,2020-01-07,AM,ARM,Armenia
06/01/2020,6,1,2020,0,0,Armenia,AM,ARM,2951776,2020-01-06,AM,ARM,Armenia
05/01/2020,5,1,2020,0,0,Armenia,AM,ARM,2951776,2020-01-05,AM,ARM,Armenia
04/01/2020,4,1,2020,0,0,Armenia,AM,ARM,2951776,2020-01-04,AM,ARM,Armenia
03/01/2020,3,1,2020,0,0,Armenia,AM,ARM,2951776,2020-01-03,AM,ARM,Armenia
02/01/2020,2,1,2020,0,0,Armenia,AM,ARM,2951776,2020-01-02,AM,ARM,Armenia
01/01/2020,1,1,2020,0,0,Armenia,AM,ARM,2951776,2020-01-01,AM,ARM,Armenia
31/12/2019,31,12,2019,0,0,Armenia,AM,ARM,2951776,2019-12-31,AM,ARM,Armenia
13/04/2020,13,4,2020,0,0,Aruba,AW,ABW,105845,2020-04-13,AW,ABW,Aruba
12/04/2020,12,4,2020,6,0,Aruba,AW,ABW,105845,2020-04-12,AW,ABW,Aruba
11/04/2020,11,4,2020,4,0,Aruba,AW,ABW,105845,2020-04-11,AW,ABW,Aruba
10/04/2020,10,4,2020,5,0,Aruba,AW,ABW,105845,2020-04-10,AW,ABW,Aruba
09/04/2020,9,4,2020,3,0,Aruba,AW,ABW,105845,2020-04-09,AW,ABW,Aruba
08/04/2020,8,4,2020,3,0,Aruba,AW,ABW,105845,2020-04-08,AW,ABW,Aruba
07/04/2020,7,4,2020,7,0,Aruba,AW,ABW,105845,2020-04-07,AW,ABW,Aruba
06/04/2020,6,4,2020,0,0,Aruba,AW,ABW,105845,2020-04-06,AW,ABW,Aruba
05/04/2020,5,4,2020,2,0,Aruba,AW,ABW,105845,2020-04-05,AW,ABW,Aruba
04/04/2020,4,4,2020,2,0,Aruba,AW,ABW,105845,2020-04-04,AW,ABW,Aruba
03/04/2020,3,4,2020,5,0,Aruba,AW,ABW,105845,2020-04-03,AW,ABW,Aruba
02/04/2020,2,4,2020,0,0,Aruba,AW,ABW,105845,2020-04-02,AW,ABW,Aruba
01/04/2020,1,4,2020,5,0,Aruba,AW,ABW,105845,2020-04-01,AW,ABW,Aruba
30/03/2020,30,3,2020,22,0,Aruba,AW,ABW,105845,2020-03-30,AW,ABW,Aruba
29/03/2020,29,3,2020,0,0,Aruba,AW,ABW,105845,2020-03-29,AW,ABW,Aruba
28/03/2020,28,3,2020,0,0,Aruba,AW,ABW,105845,2020-03-28,AW,ABW,Aruba
27/03/2020,27,3,2020,9,0,Aruba,AW,ABW,105845,2020-03-27,AW,ABW,Aruba
26/03/2020,26,3,2020,2,0,Aruba,AW,ABW,105845,2020-03-26,AW,ABW,Aruba
25/03/2020,25,3,2020,5,0,Aruba,AW,ABW,105845,2020-03-25,AW,ABW,Aruba
24/03/2020,24,3,2020,8,0,Aruba,AW,ABW,105845,2020-03-24,AW,ABW,Aruba
20/03/2020,20,3,2020,2,0,Aruba,AW,ABW,105845,2020-03-20,AW,ABW,Aruba
13/03/2020,13,3,2020,2,0,Aruba,AW,ABW,105845,2020-03-13,AW,ABW,Aruba
13/04/2020,13,4,2020,33,4,Australia,AU,AUS,24992369,2020-04-13,AU,AUS,Australia
12/04/2020,12,4,2020,51,3,Australia,AU,AUS,24992369,2020-04-12,AU,AUS,Australia
11/04/2020,11,4,2020,86,2,Australia,AU,AUS,24992369,2020-04-11,AU,AUS,Australia
10/04/2020,10,4,2020,100,2,Australia,AU,AUS,24992369,2020-04-10,AU,AUS,Australia
09/04/2020,9,4,2020,96,5,Australia,AU,AUS,24992369,2020-04-09,AU,AUS,Australia
08/04/2020,8,4,2020,112,3,Australia,AU,AUS,24992369,2020-04-08,AU,AUS,Australia
07/04/2020,7,4,2020,100,6,Australia,AU,AUS,24992369,2020-04-07,AU,AUS,Australia
06/04/2020,6,4,2020,57,2,Australia,AU,AUS,24992369,2020-04-06,AU,AUS,Australia
05/04/2020,5,4,2020,139,4,Australia,AU,AUS,24992369,2020-04-05,AU,AUS,Australia
04/04/2020,4,4,2020,324,7,Australia,AU,AUS,24992369,2020-04-04,AU,AUS,Australia
03/04/2020,3,4,2020,248,2,Australia,AU,AUS,24992369,2020-04-03,AU,AUS,Australia
02/04/2020,2,4,2020,269,1,Australia,AU,AUS,24992369,2020-04-02,AU,AUS,Australia
01/04/2020,1,4,2020,150,1,Australia,AU,AUS,24992369,2020-04-01,AU,AUS,Australia
31/03/2020,31,3,2020,464,3,Australia,AU,AUS,24992369,2020-03-31,AU,AUS,Australia
30/03/2020,30,3,2020,284,2,Australia,AU,AUS,24992369,2020-03-30,AU,AUS,Australia
29/03/2020,29,3,2020,431,1,Australia,AU,AUS,24992369,2020-03-29,AU,AUS,Australia
28/03/2020,28,3,2020,212,0,Australia,AU,AUS,24992369,2020-03-28,AU,AUS,Australia
27/03/2020,27,3,2020,367,2,Australia,AU,AUS,24992369,2020-03-27,AU,AUS,Australia
26/03/2020,26,3,2020,376,3,Australia,AU,AUS,24992369,2020-03-26,AU,AUS,Australia
25/03/2020,25,3,2020,600,1,Australia,AU,AUS,24992369,2020-03-25,AU,AUS,Australia
